"","ENTREES","Genre","copies","DEVIS","distrib","produc","origine","AE","RD","coc","rang","duree","cannes","regard","quinzaine","venise","berlin","critlegit","critpopu","nbcritiques","rk_entrees","rk_copies","rk_devis","categ.copies"
"3589",1758,"ComDram",5,NA,"NotAv","9","EUROPE","0","0","TP",1,135,"0","0","0","0","0",4,1,0.1875,10.1018586579859,16.1312053062494,NA,"[5,10)"
"3590",222,"ComDram",1,NA,"NotAv","9","MINO","0","0","TP",1,130,"0","0","0","0","0",1.66666666666667,1.33333333333333,0.5,1.5383807623648,3.440771064359,NA,"[1,5)"
"3591",1376,"ComDram",1,NA,"NotAv","NotAv","EUROPE","0","0","TP",3,116,"0","0","0","0","0",4,NA,0.0625,8.33770870523995,3.440771064359,NA,"[1,5)"
"3592",NA,"Documentaire",1,NA,"9","9",NA,"0","0","NotAv",1,52,"0","0","0","0","0",NA,NA,0,NA,3.440771064359,NA,"[1,5)"
"3593",446,"Documentaire",2,NA,"9","9","F100","1","0","TP",4,70,"0","0","0","0","0",4,3,0.25,2.94024992124331,8.46201678930459,NA,"[1,5)"
"3594",1944,"Documentaire",5,NA,"9","9","EUROPE","1","1","TP",1,84,"0","0","0","0","0",3.25,3,0.5625,11.0469389898141,16.1312053062494,NA,"[5,10)"
"3595",20857,"Documentaire",25,720000,"9","9","F100","1","0","TP",1,92,"0","0","0","0","0",3.5,2.66666666666667,0.5,40.1974167804263,37.7966628666183,10.0481455064194,"[20,50)"
"3596",22805,"Autre",25,NA,"2","9","TIERS","1","0","TP",1,120,"0","0","0","0","1",4,2.66666666666667,0.8125,41.426021211803,37.7966628666183,NA,"[20,50)"
"3597",34732,"Drame",40,NA,"2","9","TIERS","1","0","TP",1,90,"0","0","0","0","0",3.4,3,0.8125,47.1070040953481,46.1446782049953,NA,"[20,50)"
"3598",14386,"Drame",17,1105771,"2","2","F100","1","0","TP",1,90,"0","0","0","0","0",2.5,2.33333333333333,0.6875,35.1674892365851,32.1587729298373,15.1390870185449,"[10,20)"
"3599",2257,"Drame",5,NA,"2","9","MINO","1","1","TP",1,78,"0","1","0","0","0",2.83333333333333,2.33333333333333,0.8125,12.2650425286149,16.1312053062494,NA,"[5,10)"
"3600",118263,"Comédie",63,3200400,"2","9","EUROPE","1","0","TP",14,94,"0","0","0","0","0",4,4,0.8125,64.506983093563,54.0366877396621,34.3972895863053,"[50,100)"
"3601",46575,"Drame",42,NA,"2","9","EUROPE","1","0","TP",1,90,"0","0","0","0","1",3,3.66666666666667,0.6875,51.0973432741783,47.144781842678,NA,"[20,50)"
"3602",NA,"Documentaire",1,NA,"9","9",NA,"0","0","NotAv",1,47,"0","0","0","0","0",NA,NA,0,NA,3.440771064359,NA,"[1,5)"
"3603",16985,"Drame",8,NA,"9","9","EUROPE","1","0","TP",1,100,"0","0","0","0","0",3.8,4.33333333333333,0.8125,37.34117399979,21.6447300238367,NA,"[5,10)"
"3604",2706,"Drame",1,1879356,"9","9","F100","1","0","TP",2,105,"0","0","0","0","0",2.4,2.66666666666667,0.8125,13.9504357870419,3.440771064359,23.4129814550642,"[1,5)"
"3605",242,"Drame",1,NA,"9","NotAv","F100","1","0","TP",1,66,"0","0","0","0","0",2.33333333333333,4,0.4375,1.71164548986664,3.440771064359,NA,"[1,5)"
"3606",165,"Drame",1,NA,"9","NotAv","F100","1","0","TP",2,75,"0","0","0","0","0",3,3,0.4375,1.11309461304211,3.440771064359,NA,"[1,5)"
"3607",15265,"Action",42,5e+06,"9","9","EUROPE","0","0","TPA",3,122,"0","0","0","0","0",2.75,3.33333333333333,0.6875,35.9550561797753,47.144781842678,45.3191868758916,"[20,50)"
"3608",89522,"Documentaire",3,NA,"9","9","F100","1","1","TP",1,100,"0","0","0","0","0",4,3.66666666666667,0.6875,60.7791662291295,11.4001450927557,NA,"[1,5)"
"3609",3251,"Autre",1,NA,"9","NotAv","F100","0","0","TP",3,90,"0","0","0","0","0",NA,2,0.125,16.0191116244881,3.440771064359,NA,"[1,5)"
"3610",43884,"Drame",84,8170000,"9","9","EUROPE","0","0","TP",1,136,"0","0","0","0","0",2.5,2.25,0.5625,50.4147852567468,58.6071095450306,58.0064194008559,"[50,100)"
"3611",581,"Comédie",8,NA,"9","majorUS","USA","0","0","TP",2,104,"0","0","0","0","0",1,1,0.1875,3.90108159193531,21.6447300238367,NA,"[5,10)"
"3612",860,"Drame",5,1200854,"9","3","F100","1","0","TP",1,85,"0","0","0","0","0",2.66666666666667,2.33333333333333,0.625,5.60222618922608,16.1312053062494,16.2981455064194,"[5,10)"
"3613",4036,"ComDram",6,NA,"9","9","MINO","1","0","TP",1,98,"0","0","0","0","0",3,3,0.625,18.7440932479261,18.3956886724013,NA,"[5,10)"
"3614",44,"Drame",1,NA,"9","9","TIERS","0","0","12",1,85,"0","0","0","0","0",3,2,0.125,0.420035703034758,3.440771064359,NA,"[1,5)"
"3615",3151,"Drame",17,3042192,"9","NotAv","MINO","1","0","TP",2,107,"0","0","0","0","0",2.33333333333333,2.66666666666667,0.625,15.6358290454689,32.1587729298373,33.3630527817404,"[10,20)"
"3616",5452,"Documentaire",6,NA,"9","NotAv","TIERS","1","0","TP",159,105,"0","0","0","0","0",NA,4,0.125,22.2198886905387,18.3956886724013,NA,"[5,10)"
"3617",784,"Sci-Fi",4,NA,"9","9","EUROPE","0","0","TPA",1,92,"0","0","0","0","0",1.5,2.33333333333333,0.5625,5.27144807308621,13.7941755622344,NA,"[1,5)"
"3618",3848,"Documentaire",1,NA,"9","NotAv","F100","1","0","TP",1,80,"0","0","0","0","0",3,NA,0.1875,18.108789247086,3.440771064359,NA,"[1,5)"
"3619",11858,"Comédie",43,NA,"9","NotAv","TIERS","1","0","TP",1,102,"0","0","0","0","0",3.33333333333333,2.75,0.625,32.3007455633729,47.5178775002591,NA,"[20,50)"
"3620",5720,"Documentaire",7,NA,"1","9","F100","1","0","TP",1,77,"0","0","0","0","0",4,3,0.6875,22.839441352515,20.1419836252461,NA,"[5,10)"
"3621",4080,"Drame",8,1661178,"1","9","MINO","1","0","TP",2,104,"0","0","0","0","0",2,2.33333333333333,0.625,18.8491021736848,21.6447300238367,21.4871611982882,"[5,10)"
"3622",1385,"Drame",5,NA,"1","9","MINO","1","0","TP",3,107,"0","0","0","0","0",1.75,2,0.6875,8.39021316811929,16.1312053062494,NA,"[5,10)"
"3623",2658,"Documentaire",4,NA,"1","9","F100","1","1","TP",1,110,"0","0","0","0","0",3.8,3.66666666666667,0.8125,13.8086737372677,13.7941755622344,NA,"[1,5)"
"3624",2482,"Drame",5,NA,"NotAv","9","EUROPE","1","0","TP",4,101,"0","0","0","0","0",2,3,0.375,13.1366166124121,16.1312053062494,NA,"[5,10)"
"3625",18053,"ComDram",16,NA,"NotAv","9","EUROPE","1","0","TP",1,106,"0","0","0","0","0",3,3.66666666666667,0.375,38.1812454058595,31.3400352368121,NA,"[10,20)"
"3626",4878,"Drame",3,NA,"NotAv","2","MINO","1","0","TP",1,105,"0","0","0","0","0",3,3.33333333333333,0.4375,20.8652735482516,11.4001450927557,NA,"[1,5)"
"3627",7388,"Drame",6,NA,"NotAv","9","EUROPE","1","0","TP",1,100,"0","0","0","0","0",3.25,3.33333333333333,0.5625,26.0789667121705,18.3956886724013,NA,"[5,10)"
"3628",4787,"ComDram",22,2903753,"9","9","MINO","1","0","TP",7,88,"0","0","0","0","0",3,3,0.5625,20.6867583744618,35.9208208104467,32.2753209700428,"[20,50)"
"3629",135,"Drame",2,NA,"9","9","EUROPE","0","0","TP",1,85,"0","0","0","0","0",2,2,0.1875,0.924078546676467,8.46201678930459,NA,"[1,5)"
"3630",1290,"Documentaire",1,NA,"9","9","EUROPE","1","0","TP",1,75,"0","0","0","0","0",3.5,3,0.1875,7.91767300220519,3.440771064359,NA,"[1,5)"
"3631",355,"Documentaire",1,NA,"9","9","F100","1","0","TP",1,105,"0","0","0","0","0",3,NA,0.125,2.46245930904127,3.440771064359,NA,"[1,5)"
"3632",8381,"Drame",7,NA,"9","9","MINO","1","0","TP",1,110,"0","0","0","0","0",3.66666666666667,4.33333333333333,0.5,27.564843011656,20.1419836252461,NA,"[5,10)"
"3633",304774,"Action",306,5970310,"4","3","F100","0","0","TP",2,97,"0","0","0","0","0",2,3.25,0.75,77.1710595400609,84.480257021453,50.3922967189729,"[200,400)"
"3634",788,"Action",1,664077,"4","2","F100","0","0","16",1,87,"0","0","0","0","0",1.66666666666667,1.66666666666667,0.5,5.29770030452588,3.440771064359,9.43295292439372,"[1,5)"
"3635",4423,"Autre",10,NA,"4","9","TIERS","0","0","TP",4,107,"0","0","0","0","0",2,2.66666666666667,0.5625,19.7731807203612,24.8626800704736,NA,"[10,20)"
"3636",1045659,"Comédie",404,11318192,"4","4","MAJO","0","0","TP",24,94,"0","0","0","0","0",2.83333333333333,3.66666666666667,0.875,91.7147957576394,90.2425121774277,64.425820256776,"[400,600)"
"3637",770343,"Comédie",216,4670179,"4","9","MAJO","0","0","TP",1,88,"0","0","0","0","0",3.16666666666667,4,0.9375,88.8900556547306,76.7540677790445,43.8659058487874,"[200,400)"
"3638",414457,"Sci-Fi",202,15523000,"4","9","EUROPE","1","0","12",5,119,"1","0","0","0","0",3.66666666666667,4,0.9375,81.5079281738948,75.2513213804539,70.5599144079886,"[200,400)"
"3639",376840,"ComDram",215,7255126,"4","9","MAJO","1","0","TP",2,114,"0","0","0","0","0",3,4,0.75,80.3528299905492,76.650430096383,54.4757489300999,"[200,400)"
"3640",2513,"Comédie",8,3328000,"9","9","MINO","0","0","TP",1,90,"0","0","0","0","0",NA,NA,0.0625,13.3151317862018,21.6447300238367,35.4315263908702,"[5,10)"
"3641",74,"Documentaire",1,NA,"9","9","F100","0","0","TP",1,94,"0","0","0","0","0",NA,NA,0,0.577549091672792,3.440771064359,NA,"[1,5)"
"3642",10767,"Drame",30,8200000,"9","9","EUROPE","1","0","TP",1,99,"0","0","0","0","0",3,3,0.625,30.8936259582064,41.0975230593844,58.6126961483595,"[20,50)"
"3643",826,"Documentaire",1,NA,"9","NotAv","F100","1","0","TP",1,64,"0","0","0","0","0",3,NA,0.125,5.42371101543631,3.440771064359,NA,"[1,5)"
"3644",14261,"Comédie",151,7600000,"9","NotAv","MINO","0","0","TP",2,100,"0","0","0","0","0",2,2.25,0.625,35.0834820959782,68.7739662141155,55.688302425107,"[100,200)"
"3645",390,"ComDram",1,8170,"9","NotAv","F100","1","0","TP",1,78,"0","0","0","0","0",4.33333333333333,3,0.3125,2.65672582169484,3.440771064359,0.41904422253923,"[1,5)"
"3646",1056,"Documentaire",1,NA,"9","9","F100","1","0","TP",1,90,"0","0","0","0","0",4,NA,0.0625,6.77832615772341,3.440771064359,NA,"[1,5)"
"3647",4059,"Documentaire",2,NA,"9","9","F100","1","0","TP",1,84,"0","0","0","0","0",3.6,4,0.4375,18.8070986033813,8.46201678930459,NA,"[1,5)"
"3648",NA,"Documentaire",1,NA,"9","9",NA,"0","0","NotAv",1,35,"0","0","0","0","0",NA,NA,0,NA,3.440771064359,NA,"[1,5)"
"3649",574,"Documentaire",1,NA,"9","9","EUROPE","1","0","TP",1,98,"0","0","0","0","0",3,4,0.25,3.8538275753439,3.440771064359,NA,"[1,5)"
"3650",8602,"Documentaire",7,230470,"9","9","F100","1","0","TP",2,114,"0","0","0","0","0",2.75,3.66666666666667,0.5625,27.8903706815079,20.1419836252461,3.12054208273894,"[5,10)"
"3651",156,"Drame",1,NA,"9","NotAv","F100","1","0","TP",2,268,"0","0","0","0","0",2.5,NA,0.125,1.05008925758689,3.440771064359,NA,"[1,5)"
"3652",1426,"Drame",2,281647,"9","9","F100","1","0","TP",5,84,"0","0","0","0","0",3.33333333333333,3,0.4375,8.56872834190906,8.46201678930459,3.88730385164051,"[1,5)"
"3653",19884,"Drame",21,2053849,"1","2","MAJO","1","1","TPA",2,96,"0","0","0","0","0",4.16666666666667,3.33333333333333,0.875,39.4833560852672,35.3197222510105,25.3744650499287,"[20,50)"
"3654",12849,"Drame",21,1755478,"1","9","F100","1","1","TP",1,91,"0","0","0","0","0",3.8,3.33333333333333,0.6875,33.5398508873254,35.3197222510105,22.1469329529244,"[20,50)"
"3655",94323,"Drame",55,NA,"1","NotAv","TIERS","1","0","TP",3,117,"0","0","0","0","0",3.66666666666667,4,0.6875,61.3987188911057,51.8136594465748,NA,"[50,100)"
"3656",173375,"Drame",55,1797400,"1","5","EUROPE","1","0","TPA",2,98,"0","0","0","0","0",2.83333333333333,4,0.8125,69.6524204557387,51.8136594465748,22.6016405135521,"[50,100)"
"3657",10236,"Documentaire",15,513444,"1","9","MAJO","1","0","TP",1,91,"0","0","0","0","0",3.83333333333333,4,0.6875,30.2950750813819,30.2984765260649,7.57845934379458,"[10,20)"
"3658",35509,"Documentaire",17,637153,"1","9","MAJO","1","1","TP",1,160,"0","1","0","0","0",4.4,4,0.5625,47.4115299800483,32.1587729298373,9.0228245363766,"[10,20)"
"3659",4925,"Documentaire",12,174867,"1","9","F100","1","0","TP",1,70,"0","0","0","0","0",3.66666666666667,4,0.8125,21.0017851517379,27.5365322831382,2.19329529243937,"[10,20)"
"3660",216883,"ComDram",48,NA,"1","NotAv","TIERS","1","1","TP",5,108,"0","0","0","1","0",4.8,5,0.6875,72.592670376982,49.2123536117732,NA,"[20,50)"
"3661",1029,"Action",10,12255000,"majorUS","9","USA","0","0","TP",1,91,"0","0","0","0","0",NA,NA,0.125,6.62081276908537,24.8626800704736,66.1109129814551,"[10,20)"
"3662",2269678,"Action",749,81700000,"majorUS","majorUS","USA","0","0","TP",3,129,"0","0","0","0","0",3.6,4.5,0.75,96.8392313346634,98.7097108508654,95.1230385164051,"[600,1100]"
"3663",42548,"Drame",49,NA,"majorUS","majorUS","USA","1","0","TP",1,107,"0","0","0","0","0",3.25,4,0.625,49.9002415205292,49.5802673852213,NA,"[20,50)"
"3664",1661366,"Sci-Fi",750,106210000,"majorUS","majorUS","USA","0","0","TP",9,92,"0","0","0","0","0",2.6,1.5,0.5,95.2535965557072,98.7356202715307,96.9864479315264,"[600,1100]"
"3665",20337,"Drame",34,7761500,"majorUS","9","USA","0","0","TP",11,122,"0","0","0","0","0",2.33333333333333,3,0.5625,39.7668801848157,43.2531868587418,56.1073466476462,"[20,50)"
"3666",321298,"Drame",390,34314000,"majorUS","9","USA","0","0","TP",8,92,"0","0","0","0","0",2.6,2.75,0.8125,77.8431166649165,89.2890454969427,85.012482168331,"[200,400)"
"3667",254984,"Comédie",280,16340000,"majorUS","9","USA","0","0","TP",3,85,"0","0","0","0","0",NA,NA,0.0625,74.839861388218,82.2416830759664,72.0042796005706,"[200,400)"
"3668",16953,"ComDram",26,2286000,"majorUS","9","USA","0","0","TP",4,111,"0","0","0","0","0",2.83333333333333,2.66666666666667,0.75,37.3201722146382,38.6413099803088,27.6034236804565,"[20,50)"
"3669",302635,"Horreur",227,12255000,"majorUS","9","USA","0","0","16",1,89,"0","0","0","0","0",1.5,2,0.375,77.0555497217264,77.598714892735,66.1109129814551,"[200,400)"
"3670",155328,"Drame",105,NA,"majorUS","5","EUROPE","1","0","TP",3,91,"0","0","0","0","0",3,4,0.5,68.2978053134516,62.3432480049746,NA,"[100,200)"
"3671",2271942,"Comédie",676,98040000,"majorUS","majorUS","USA","0","0","TP",6,108,"0","0","0","0","0",3.16666666666667,3,0.9375,96.8497322272393,97.7769717069126,96.317760342368,"[600,1100]"
"3672",1023580,"Animation",377,49020000,"majorUS","NotAv","USA","0","0","TP",4,90,"0","0","0","0","0",1,3,0.5,91.5257796912738,88.7915846201679,89.2296718972896,"[200,400)"
"3673",315655,"Horreur",248,NA,"majorUS","5","EUROPE","0","0","12",2,100,"0","0","0","0","0",2.5,4,0.6875,77.5805943505198,79.6662866618302,NA,"[200,400)"
"3674",364474,"Sci-Fi",393,NA,"majorUS","9","USA","0","0","TP",1,99,"0","0","0","0","0",3,2,0.1875,79.8487871469075,89.4496839050679,NA,"[200,400)"
"3675",24485,"Action",60,NA,"majorUS","9","USA","0","0","TP",1,111,"0","0","0","0","0",NA,NA,0,42.2975952956001,53.2075862783708,NA,"[50,100)"
"3676",367685,"Sci-Fi",339,40850000,"majorUS","5","EUROPE","0","0","TPA",7,107,"0","0","0","0","0",2.4,3.5,0.6875,79.9747978578179,86.677375893875,86.9917974322397,"[200,400)"
"3677",94591,"Drame",128,4200542,"majorUS","9","F100","1","0","TP",4,94,"0","0","1","0","0",2.66666666666667,3.5,0.75,61.4092197836816,65.4109234117525,42.064907275321,"[100,200)"
"3678",3552377,"Animation",716,61275000,"majorUS","NotAv","USA","0","0","TP",4,86,"0","0","0","0","0",3.2,4,0.75,98.5928803948336,98.3417970774174,92.0292439372325,"[600,1100]"
"3679",593,"Comédie",10,NA,"majorUS","9","USA","0","0","TP",1,96,"0","0","0","0","0",NA,NA,0,3.97983828625433,24.8626800704736,NA,"[10,20)"
"3680",168971,"ComDram",209,28595000,"majorUS","5","USA","0","0","TP",17,118,"0","0","0","0","0",1.5,2.5,0.9375,69.2953901081592,75.9664213908177,81.7136233951498,"[200,400)"
"3681",1651,"Action",10,36765000,"majorUS","5","USA","0","0","12",2,99,"0","0","0","0","0",NA,NA,0,9.5190591200252,24.8626800704736,85.6990014265335,"[10,20)"
"3682",699,"Comédie",10,NA,"majorUS","majorUS","USA","0","0","TP",3,85,"0","0","0","0","0",1,NA,0.25,4.7359025517169,24.8626800704736,NA,"[10,20)"
"3683",11450,"Comédie",60,NA,"majorUS","9","USA","0","0","TP",4,96,"0","0","0","0","0",NA,NA,0,31.7862018271553,53.2075862783708,NA,"[50,100)"
"3684",360203,"Drame",103,4902000,"majorUS","majorUS","USA","1","0","12",3,125,"0","0","0","0","0",3.6,4,0.8125,79.649270187966,62.0271530728573,44.7485734664765,"[100,200)"
"3685",2539,"ComDram",10,NA,"majorUS","NotAv","USA","0","0","TP",3,90,"0","0","0","0","0",NA,NA,0,13.3991389268088,24.8626800704736,NA,"[10,20)"
"3686",1150315,"Drame",493,19608000,"majorUS","majorUS","USA","0","0","TP",6,101,"0","0","0","0","0",3.83333333333333,3.75,1,92.5128635934054,93.5537361384599,74.5363766048502,"[400,600)"
"3687",390583,"Comédie",129,3800000,"4","9","F100","0","0","TP",2,89,"0","0","0","0","0",2.5,2,0.5,80.8358710490392,65.5041973261478,38.2935092724679,"[100,200)"
"3688",363165,"Action",586,21121564,"4","5","F100","0","0","TPA",16,156,"0","0","0","0","0",2.5,3.25,0.9375,79.8172844691799,96.0410405223339,76.5156918687589,"[400,600)"
"3689",65837,"Action",69,2548379,"4","9","F100","1","0","TPA",12,103,"0","0","0","0","0",3.6,2,0.5,56.2322797437782,55.4098870349259,30.0641940085592,"[50,100)"
"3690",35521,"Action",27,NA,"4","9","TIERS","1","0","TP",8,100,"0","0","0","1","0",4.66666666666667,4,0.8125,47.4220308726242,39.2061353508136,NA,"[20,50)"
"3691",180549,"Comédie",173,3744157,"4","5","F100","0","0","TP",4,92,"0","0","0","0","0",1.66666666666667,1.5,0.5625,70.114459729077,71.2716343662556,37.8922967189729,"[100,200)"
"3692",52504,"Action",6,NA,"4","NotAv","TIERS","1","0","12",6,101,"1","0","0","0","0",4.5,4.5,0.9375,52.7669851937415,18.3956886724013,NA,"[5,10)"
"3693",16646,"Drame",20,245100,"4","NotAv","TIERS","1","0","TPA",9,84,"1","0","0","0","0",3.4,3.25,0.75,37.1416570408485,34.4439838325215,3.3256062767475,"[20,50)"
"3694",26890,"Action",6,NA,"4","NotAv","TIERS","1","0","12",7,93,"0","0","0","0","0",4.66666666666667,4.33333333333333,0.875,43.6207077601596,18.3956886724013,NA,"[5,10)"
"3695",59094,"Autre",60,10621000,"4","9","USA","1","0","TPA",4,118,"0","0","0","0","0",3.5,4,0.75,54.6151422870944,53.2075862783708,63.3291726105563,"[50,100)"
"3696",8271,"Drame",9,NA,"1","9","EUROPE","1","1","TP",1,88,"0","0","0","0","1",4.2,2.66666666666667,0.6875,27.3968287304421,22.9920198984351,NA,"[5,10)"
"3697",9667,"Drame",7,NA,"1","9","TIERS","1","0","TP",3,75,"0","0","0","0","0",4.33333333333333,2,0.5,29.5390108159194,20.1419836252461,NA,"[5,10)"
"3698",1798,"Sci-Fi",7,1317481,"1","9","F100","1","1","TP",1,81,"0","0","0","0","0",4,3,0.375,10.3013756169274,20.1419836252461,18.2061340941512,"[5,10)"
"3699",9186,"Drame",19,NA,"1","NotAv","TIERS","1","0","TP",1,85,"0","1","0","0","0",3.83333333333333,3,0.625,28.8249501207603,33.5682454140325,NA,"[10,20)"
"3700",1213,"Documentaire",1,NA,"1","9","F100","1","0","TP",1,85,"0","0","0","0","0",4.4,NA,0.5,7.61314711750499,3.440771064359,NA,"[1,5)"
"3701",4315,"Drame",6,NA,"1","9","MINO","1","0","TP",1,105,"0","0","0","0","0",2.6,2,0.625,19.5316601911162,18.3956886724013,NA,"[5,10)"
"3702",66952,"Drame",32,NA,"1","9","TIERS","1","0","TPA",1,98,"0","1","0","0","0",3.2,3.66666666666667,0.6875,56.4632993804473,42.387812208519,NA,"[20,50)"
"3703",1428,"Drame",3,1354597,"1","9","MINO","1","0","TP",1,92,"0","0","0","0","0",2,3,0.4375,8.5897301270608,11.4001450927557,18.5449358059914,"[1,5)"
"3704",53546,"Documentaire",25,502565,"1","1","F100","1","0","TP",1,125,"0","0","0","0","0",3.83333333333333,5,0.625,53.1450173264728,37.7966628666183,7.38231098430813,"[20,50)"
"3705",2535,"Drame",7,2746826,"1","9","MINO","1","0","TP",1,112,"0","0","0","0","0",3.75,NA,0.3125,13.3571353565053,20.1419836252461,31.1519258202568,"[5,10)"
"3706",19301,"Comédie",34,1491996,"1","9","F100","1","0","TP",1,90,"0","0","0","0","0",3,3,0.625,39.1263257376877,43.2531868587418,19.472182596291,"[20,50)"
"3707",7161,"Documentaire",10,NA,"1","9","EUROPE","1","0","TP",1,95,"0","0","0","0","0",3,NA,0.4375,25.6274283314082,24.8626800704736,NA,"[10,20)"
"3708",1620,"Documentaire",4,345283,"1","9","F100","1","1","TP",1,65,"0","0","0","0","0",3.6,4,0.5625,9.3667961776751,13.7941755622344,4.9037089871612,"[1,5)"
"3709",1212,"ComDram",2,189019,"1","9","F100","1","0","TP",1,95,"0","0","0","0","0",2.83333333333333,2.66666666666667,0.625,7.60264622492912,8.46201678930459,2.40727532097004,"[1,5)"
"3710",2216,"Documentaire",5,NA,"1","9","MINO","1","0","TP",1,101,"0","0","0","0","0",2.75,4,0.5625,12.0655255696734,16.1312053062494,NA,"[5,10)"
"3711",509,"Documentaire",2,NA,"1","NotAv","EUROPE","1","0","TP",1,79,"0","0","0","0","0",NA,NA,0.1875,3.36028562427806,8.46201678930459,NA,"[1,5)"
"3712",8149,"Drame",10,NA,"1","9","EUROPE","1","1","TP",4,93,"0","0","0","0","0",4,1.66666666666667,0.8125,27.2340648955161,24.8626800704736,NA,"[10,20)"
"3713",76799,"Drame",20,NA,"1","9","TIERS","1","1","TP",1,101,"0","0","0","0","0",3.75,3.66666666666667,0.6875,58.5424761104694,34.4439838325215,NA,"[20,50)"
"3714",4024,"Documentaire",6,186179,"1","9","F100","1","0","TP",1,111,"0","0","0","0","0",3.25,3,0.5,18.7125905701985,18.3956886724013,2.35378031383738,"[5,10)"
"3715",184541,"Documentaire",60,NA,"1","9","EUROPE","1","0","TP",1,96,"0","0","0","0","0",4,4,0.4375,70.4714900766565,53.2075862783708,NA,"[50,100)"
"3716",4064,"Drame",8,1900114,"1","9","MAJO","1","0","12",7,110,"0","0","0","0","0",2.25,NA,0.4375,18.8228499422451,21.6447300238367,23.5734664764622,"[5,10)"
"3717",5099,"Sci-Fi",4,NA,"1","9","TIERS","1","0","TP",7,111,"0","0","0","0","0",3.16666666666667,1.33333333333333,0.8125,21.4533235325003,13.7941755622344,NA,"[1,5)"
"3718",NA,"Comédie",3,NA,"1","9",NA,"1","0","NotAv",4,90,"0","0","0","0","0",3,2,0.3125,NA,11.4001450927557,NA,"[1,5)"
"3719",2437017,"Action",703,11164860,"majorUS","9","F100","0","0","TP",2,92,"0","0","0","0","0",2.75,3.75,0.625,97.2277643599706,98.1759767851591,64.2475035663338,"[600,1100]"
"3720",454263,"Animation",295,NA,"majorUS","majorUS","USA","0","0","TP",1,94,"0","0","0","0","0",2,3.25,0.5625,82.7050299275438,83.4335164265727,NA,"[200,400)"
"3721",5641032,"Action",783,245100000,"majorUS","majorUS","USA","0","0","TP",8,168,"0","0","0","0","0",2.66666666666667,5,0.5,99.5799642969652,99.0102601305835,100,"[600,1100]"
"3722",175537,"Drame",149,NA,"majorUS","majorUS","EUROPE","0","0","TP",4,118,"0","0","0","0","0",2.66666666666667,2.5,0.6875,69.7784311666492,68.2091408436107,NA,"[100,200)"
"3723",7709405,"Animation",721,122550000,"majorUS","majorUS","USA","0","0","TP",1,110,"0","0","0","0","0",4.33333333333333,4,0.875,99.8319857187861,98.3936159187481,97.8780313837375,"[600,1100]"
"3724",14316,"Action",40,13072000,"majorUS","majorUS","USA","0","0","TP",1,99,"0","0","0","0","0",3.66666666666667,4,0.4375,35.1254856662816,46.1446782049953,67.7514265335235,"[20,50)"
"3725",114470,"Action",89,NA,"majorUS","majorUS","USA","0","0","TP",1,126,"0","0","0","1","0",3.2,3.75,0.8125,64.1079491756799,59.4206653539227,NA,"[50,100)"
"3726",180261,"Action",40,NA,"majorUS","5","USA","0","0","TP",2,102,"0","0","0","0","0",1,2,0.1875,70.1039588365011,46.1446782049953,NA,"[20,50)"
"3727",74452,"ComDram",90,24510000,"majorUS","9","EUROPE","0","0","TP",1,115,"0","0","0","0","0",1,2.5,0.3125,58.0804368371312,59.6693957923101,78.8962196861626,"[50,100)"
"3728",2732214,"Comédie",659,69445000,"majorUS","majorUS","USA","0","0","TP",4,108,"0","0","0","0","0",2.5,3,0.5625,97.6162973852777,97.5023318478599,93.6073466476462,"[600,1100]"
"3729",328528,"Drame",87,15523000,"majorUS","majorUS","USA","1","0","12",1,115,"0","0","0","0","0",3,3.25,0.875,78.2631523679513,59.1045704218054,70.5599144079886,"[50,100)"
"3730",337791,"Documentaire",247,2500285,"majorUS","9","F100","0","0","TP",3,98,"0","0","0","0","0",1.5,3.5,0.5,78.7356925338654,79.5211939061043,29.7432239657632,"[200,400)"
"3731",241505,"Animation",195,NA,"majorUS","9","TIERS","0","0","TP",1,115,"0","0","0","0","0",3.4,3.5,0.6875,74.0837971227554,73.8159394755933,NA,"[100,200)"
"3732",384887,"Comédie",327,NA,"majorUS","majorUS","USA","0","0","TP",3,100,"0","0","0","0","0",2,1.5,0.375,80.6993594455529,85.8845476215152,NA,"[200,400)"
"3733",25248,"Comédie",33,4811112,"2","9","MINO","1","1","TP",2,94,"0","1","0","0","0",3.66666666666667,3.66666666666667,0.5625,42.7176309986349,42.823090475697,44.3830242510699,"[20,50)"
"3734",65435,"Comédie",43,NA,"2","9","MINO","1","0","TP",11,101,"0","0","0","0","0",3.66666666666667,NA,0.6875,56.1902761734747,47.5178775002591,NA,"[20,50)"
"3735",16539,"Documentaire",50,1691480,"2","1","F100","1","1","TP",7,113,"0","0","0","0","0",4,2.66666666666667,0.625,37.0366481150898,50.0829101461291,21.7011412268188,"[50,100)"
"3736",112957,"ComDram",79,2500983,"2","9","F100","1","0","TP",3,134,"0","0","0","0","0",3.4,4,0.625,63.9504357870419,57.2701834386983,29.7610556348074,"[50,100)"
"3737",139856,"Documentaire",51,1360065,"2","9","F100","1","1","TP",14,135,"0","1","0","0","0",3.83333333333333,4,0.75,66.6281633938885,50.5907347911701,18.5805991440799,"[50,100)"
"3738",92829,"ComDram",51,3928822,"2","9","MAJO","1","1","TP",14,137,"0","0","0","0","1",4.5,1.5,0.875,61.1256956841331,50.5907347911701,39.0691868758916,"[50,100)"
